Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw
502147,195717,21.790129,39.067162,44.55,0.034,-0.141,0.842,0.549,2.686,-0.007,87.137
502269,195717,21.790129,39.067162,44.55,-0.007,-0.083,1.042,2.625,1.953,-0.129,87.121
502377,195717,21.790129,39.067162,44.55,0.005,-0.048,1.006,-0.122,-3.357,-0.312,87.079
502486,195718,21.790037,39.067238,47.49,0.09,-0.082,0.935,0.549,-1.343,0.176,87.078
502594,195718,21.790037,39.067238,47.49,0.043,-0.077,0.979,-0.61,1.892,-0.19,87.088
502702,195718,21.790037,39.067238,47.49,-0.011,-0.077,1,-1.892,-0.183,-0.19,87.075
502815,195718,21.790037,39.067238,47.49,0.008,-0.065,0.95,-0.549,-2.869,-0.068,87.067
502923,195718,21.790037,39.067238,47.49,0.051,-0.036,0.976,-0.549,-2.869,-0.007,87.069
503031,195718,21.790037,39.067238,47.49,0.095,-0.065,1.085,0.122,2.563,0.176,87.072
503140,195718,21.790037,39.067238,47.49,0.01,-0.097,0.947,-2.136,0.305,-0.19,87.078
503248,195718,21.790037,39.067238,47.49,0.047,-0.077,0.9,-0.366,-0.916,-0.007,87.05
503359,195718,21.790037,39.067238,47.49,-0.002,-0.007,1.021,-0.793,1.099,0.237,87.076
503468,195719,21.78994,39.067322,50.6,-0.007,-0.077,1.051,-2.014,-0.122,-0.312,87.053
503576,195719,21.78994,39.067322,50.6,-0.046,-0.087,0.906,-0.732,-2.563,-0.129,87.036
503685,195719,21.78994,39.067322,50.6,0.029,-0.102,1.007,0.61,0,0.054,87.034
503793,195719,21.78994,39.067322,50.6,-0.029,-0.078,0.997,1.038,-0.488,-0.007,87.034
503910,195719,21.78994,39.067322,50.6,0.022,-0.15,1.072,0.916,-1.77,0.176,87.055
504019,195719,21.78994,39.067322,50.6,0.056,-0.092,0.891,-2.258,0.122,-0.068,87.053
504127,195719,21.78994,39.067322,50.6,-0.1,0.029,0.989,-0.671,1.404,-0.068,87.052
504234,195719,21.78994,39.067322,50.6,0.057,-0.083,0.942,0.671,-1.526,-0.007,87.043
504343,195719,21.78994,39.067322,50.6,0.062,-0.133,0.922,-0.366,0.793,0.054,87.049
504455,195720,21.789837,39.06741,52.92,-0.021,-0.174,0.923,-0.061,0.793,-0.129,87.035
504563,195720,21.789837,39.06741,52.92,-0.045,-0.038,1.025,2.197,-1.221,0.115,87.051
504672,195720,21.789837,39.06741,52.92,-0.02,-0.143,0.968,0.793,-2.136,-0.007,87.028
504780,195720,21.789837,39.06741,52.92,0.043,-0.028,0.963,-2.197,-0.854,0.115,87.042
504888,195720,21.789837,39.06741,52.92,0.013,-0.028,0.89,-1.221,2.747,-0.19,87.021
504998,195720,21.789837,39.06741,52.92,-0.05,-0.088,0.936,-2.563,1.77,-0.129,87.006
505105,195720,21.789837,39.06741,52.92,-0.056,-0.073,1.036,-1.709,-0.61,-0.129,86.974
505213,195720,21.789837,39.06741,52.92,-0.083,-0.134,1,0.305,-2.625,0.359,86.979
505320,195720,21.789837,39.06741,52.92,-0.038,-0.081,1.045,1.343,-0.671,0.054,87.006
505427,195720,21.789837,39.06741,52.92,-0.06,-0.09,0.978,2.502,-1.77,0.054,87
505539,195721,21.78973,39.067497,55.13,0.027,-0.05,0.946,1.77,-2.014,-0.007,86.999
505646,195721,21.78973,39.067497,55.13,0.103,-0.126,1.189,-1.099,1.953,-0.007,86.996
505753,195721,21.78973,39.067497,55.13,-0.104,-0.085,0.961,0.183,1.099,-0.068,87.005
505861,195721,21.78973,39.067497,55.13,-0.033,-0.094,1.035,-2.38,0.916,0.115,87.009
505968,195721,21.78973,39.067497,55.13,0.009,-0.159,1.052,-2.014,0.916,0.115,87.01
506080,195721,21.78973,39.067497,55.13,-0.059,-0.114,0.992,1.953,-1.282,-0.19,86.989
506188,195721,21.78973,39.067497,55.13,0.027,-0.04,1.157,1.099,-1.099,0.115,87
506295,195721,21.78973,39.067497,55.13,-0.018,-0.077,0.907,0.488,1.282,-0.19,87.003
506403,195721,21.78973,39.067497,55.13,-0.021,-0.028,0.975,-0.61,0.793,-0.251,87.002
506510,195722,21.789619,39.067593,55.96,-0.073,-0.065,0.959,-2.38,-1.16,-0.251,86.976
506621,195722,21.789619,39.067593,55.96,-0.11,-0.083,0.945,-1.831,-2.014,-0.007,86.975
506729,195722,21.789619,39.067593,55.96,-0.065,-0.116,1.027,2.991,-1.282,0.176,86.968
506836,195722,21.789619,39.067593,55.96,-0.094,-0.106,1.07,0.61,-0.244,-0.19,86.957
506943,195722,21.789619,39.067593,55.96,-0.031,-0.211,1.063,-0.427,1.038,-0.007,86.945
507051,195722,21.789619,39.067593,55.96,-0.065,-0.148,0.875,-1.221,0.122,-0.251,86.932
507174,195722,21.789619,39.067593,55.96,-0.114,-0.013,0.887,-3.357,1.404,-0.251,86.9
507281,195722,21.789619,39.067593,55.96,-0.027,-0.101,1.069,-1.099,2.625,-0.068,86.871
507389,195722,21.789619,39.067593,55.96,-0.115,-0.185,0.932,-1.404,-2.686,-0.434,86.844
507496,195723,21.789507,39.067684,56.44,-0.037,-0.094,1.058,0.244,-1.892,-0.312,86.816
507605,195723,21.789507,39.067684,56.44,-0.062,-0.078,1.139,0.916,-0.488,-0.434,86.797
507730,195723,21.789507,39.067684,56.44,-0.039,-0.138,0.897,-1.16,-0.244,-0.556,86.726
507838,195723,21.789507,39.067684,56.44,-0.025,-0.08,0.991,-1.343,-0.793,-0.19,86.709
507947,195723,21.789507,39.067684,56.44,-0.04,-0.057,0.988,2.136,0.244,-0.495,86.653
508055,195723,21.789507,39.067684,56.44,-0.077,-0.032,0.938,-1.587,-0.427,-0.739,86.597
508163,195723,21.789507,39.067684,56.44,-0.01,-0.127,1.239,-0.427,1.709,-0.373,86.564
508282,195723,21.789507,39.067684,56.44,-0.023,-0.056,0.968,0.305,0.916,-0.678,86.481
508391,195723,21.789507,39.067684,56.44,0.012,-0.158,1.051,-1.709,3.845,-0.251,86.453
508498,195724,21.789394,39.06778,56.66,-0.068,-0.115,1.003,1.16,-0.488,-0.556,86.414
508607,195724,21.789394,39.06778,56.66,-0.059,-0.076,0.943,0.977,-2.808,-0.19,86.379
508715,195724,21.789394,39.06778,56.66,-0.015,-0.079,1.003,-0.732,0.244,-0.129,86.363
508863,195724,21.789394,39.06778,56.66,-0.049,-0.1,0.939,0.488,1.648,-0.312,86.325
508941,195724,21.789394,39.06778,56.66,-0.091,-0.105,1.14,-0.244,-1.526,-0.434,86.285
509049,195724,21.789394,39.06778,56.66,-0.029,-0.145,0.94,1.16,-3.357,-0.434,86.226
509158,195724,21.789394,39.06778,56.66,-0.061,-0.087,0.962,-0.488,2.502,-0.251,86.2
509266,195724,21.789394,39.06778,56.66,-0.089,-0.105,0.991,-1.526,0.366,-0.495,86.149
509386,195724,21.789394,39.06778,56.66,-0.079,-0.1,1.002,0.549,0.122,-0.434,86.095
509495,195725,21.789282,39.067871,55.97,-0.069,-0.13,1.05,-1.404,-2.075,-0.495,86.038
509603,195725,21.789282,39.067871,55.97,-0.068,-0.106,0.983,-0.305,-2.991,-0.495,85.982
509711,195725,21.789282,39.067871,55.97,-0.013,-0.072,0.945,-2.38,1.16,-0.434,85.939
509820,195725,21.789282,39.067871,55.97,-0.079,-0.073,0.994,-2.93,1.221,-0.434,85.883
509940,195725,21.789282,39.067871,55.97,-0.067,-0.111,0.968,0.427,-3.357,-0.617,85.807
510049,195725,21.789282,39.067871,55.97,-0.002,-0.067,0.931,-1.648,-2.502,-0.373,85.742
510157,195725,21.789282,39.067871,55.97,-0.078,-0.032,0.965,0,2.808,-0.556,85.701
510265,195725,21.789282,39.067871,55.97,-0.14,-0.115,0.981,-1.221,0.366,-0.8,85.634
510373,195725,21.789282,39.067871,55.97,-0.056,-0.1,1.069,0.244,0.183,-0.373,85.585
510497,195726,21.789169,39.067966,57.79,-0.114,-0.165,0.91,2.014,-3.174,-0.251,85.553
510605,195726,21.789169,39.067966,57.79,-0.032,-0.021,0.95,1.831,1.221,-0.434,85.536
510713,195726,21.789169,39.067966,57.79,0.014,-0.122,0.943,1.587,1.404,-0.068,85.514
510821,195726,21.789169,39.067966,57.79,-0.056,-0.099,1.038,1.526,-2.502,-0.251,85.483
510929,195726,21.789169,39.067966,57.79,-0.032,-0.049,0.921,1.221,-2.502,-0.007,85.496
511053,195726,21.789169,39.067966,57.79,-0.037,-0.119,1.009,-0.488,0.732,0.054,85.503
511159,195726,21.789169,39.067966,57.79,-0.099,-0.025,0.882,0.671,0.488,0.237,85.509
511266,195726,21.789169,39.067966,57.79,-0.08,-0.048,1.021,0.183,-0.122,0.604,85.547
511374,195726,21.789169,39.067966,57.79,-0.025,-0.074,0.992,0.183,-0.671,0.482,85.592
511482,195727,21.789055,39.068062,56.64,-0.062,-0.041,0.961,-0.244,3.357,0.298,85.613
511595,195727,21.789055,39.068062,56.64,-0.093,-0.122,1.067,-0.305,-1.343,-0.068,85.605
511702,195727,21.789055,39.068062,56.64,-0.026,-0.138,0.933,0.61,-1.221,-0.007,85.593
511809,195727,21.789055,39.068062,56.64,-0.105,-0.042,0.964,-0.916,1.526,0.42,85.62
511917,195727,21.789055,39.068062,56.64,-0.055,-0.109,0.897,-0.732,-0.488,0.665,85.679
512024,195727,21.789055,39.068062,56.64,-0.024,0.011,0.966,-0.671,1.221,0.604,85.748
512137,195727,21.789055,39.068062,56.64,-0.161,-0.031,0.974,-1.953,-0.977,0.543,85.811
512245,195727,21.789055,39.068062,56.64,-0.075,-0.023,1.068,-2.808,-1.648,0.115,85.844
512352,195727,21.789055,39.068062,56.64,-0.093,-0.104,0.973,-1.221,0.305,0.42,85.884
512459,195728,21.78894,39.068153,56.48,-0.099,-0.088,1.021,-2.869,-2.075,0.298,85.927
512567,195728,21.78894,39.068153,56.48,-0.094,-0.087,0.974,-3.113,-3.052,0.42,85.967
512676,195728,21.78894,39.068153,56.48,-0.044,-0.086,1.001,-1.709,1.587,0.115,85.98
512784,195728,21.78894,39.068153,56.48,-0.114,-0.098,0.87,-0.183,0,0.054,85.996
512891,195728,21.78894,39.068153,56.48,-0.125,-0.127,1,-0.549,-0.793,0.298,86.013
512998,195728,21.78894,39.068153,56.48,-0.049,-0.154,1.073,0.549,-0.183,0.42,86.036
513106,195728,21.78894,39.068153,56.48,-0.093,-0.069,1.096,-1.282,0.732,0.237,86.061
513217,195728,21.78894,39.068153,56.48,-0.093,-0.059,0.905,-0.305,-0.366,0.054,86.067
513324,195728,21.78894,39.068153,56.48,-0.056,-0.056,0.889,0.122,0.305,0.115,86.078
513432,195729,21.788828,39.068245,56.14,-0.092,-0.042,0.965,0.61,2.014,0.237,86.103
513539,195729,21.788828,39.068245,56.14,-0.114,-0.115,1.007,0.122,-0.854,0.42,86.132
513648,195729,21.788828,39.068245,56.14,-0.052,-0.082,1.071,-0.61,-0.732,1.275,86.237
513762,195729,21.788828,39.068245,56.14,-0.038,-0.053,1.069,0.061,1.648,1.214,86.381
513870,195729,21.788828,39.068245,56.14,-0.122,-0.077,0.917,2.93,1.282,0.298,86.462
513978,195729,21.788828,39.068245,56.14,-0.067,-0.118,0.929,0.671,-0.305,0.054,86.49
514087,195729,21.788828,39.068245,56.14,-0.103,-0.145,0.649,3.601,-3.174,-0.129,86.468
514195,195729,21.788828,39.068245,56.14,-0.123,-0.091,1.037,-1.099,-2.869,-0.556,86.405
514304,195729,21.788828,39.068245,56.14,-0.053,-0.179,0.927,2.869,-2.136,-0.19,86.357
514412,195729,21.788828,39.068245,56.14,-0.028,-0.093,0.866,0.183,-0.305,-0.434,86.329
514520,195730,21.788717,39.068336,54.73,-0.081,-0.124,0.881,2.502,1.892,-0.19,86.253
514629,195730,21.788717,39.068336,54.73,-0.338,-0.043,0.877,1.221,2.808,-0.495,86.214
514742,195730,21.788717,39.068336,54.73,-0.66,-0.136,1.011,-2.563,3.418,-0.373,86.17
514850,195730,21.788717,39.068336,54.73,-0.753,-0.048,1.088,-1.343,0.793,-0.251,86.145
514959,195730,21.788717,39.068336,54.73,-0.78,-0.144,1.026,-3.296,-0.427,0.298,86.182
515067,195730,21.788717,39.068336,54.73,-0.656,-0.103,0.934,-2.014,0.854,0.359,86.205
515175,195730,21.788717,39.068336,54.73,-0.57,-0.417,0.856,-1.282,6.104,3.228,86.386
515284,195730,21.788717,39.068336,54.73,-0.729,-0.172,1.266,-8.118,-0.122,1.336,86.624
515399,195730,21.788717,39.068336,54.73,-1.443,-0.235,0.74,-1.77,-5.554,0.726,86.709
515508,195731,21.788612,39.068424,52.01,-0.816,-0.012,0.841,-0.671,-4.272,-0.007,86.738
515616,195731,21.788612,39.068424,52.01,-0.804,-0.144,0.889,-3.784,1.77,0.543,86.711
515724,195731,21.788612,39.068424,52.01,-0.806,-0.122,0.947,0.244,1.099,0.359,86.768
515833,195731,21.788612,39.068424,52.01,-0.81,-0.17,0.941,0.244,-0.671,0.176,86.806
515960,195731,21.788612,39.068424,52.01,-0.739,-0.12,0.842,-1.16,-0.366,-0.129,86.789
516066,195731,21.788612,39.068424,52.01,-0.801,-0.123,0.973,-0.732,0.977,-0.251,86.748
516175,195731,21.788612,39.068424,52.01,-0.77,-0.116,0.907,-0.977,-1.709,-0.251,86.721
516298,195731,21.788612,39.068424,52.01,-0.784,-0.122,0.912,-0.366,-0.427,-0.19,86.697
516406,195731,21.788612,39.068424,52.01,-0.74,-0.166,0.987,0.366,-1.465,0.115,86.705
516515,195732,21.788513,39.068504,46.64,-0.538,-0.128,0.952,-0.793,-2.075,-0.19,86.7
516623,195732,21.788513,39.068504,46.64,-0.482,-0.104,0.922,0.366,-2.075,-0.129,86.675
516732,195732,21.788513,39.068504,46.64,-0.463,-0.09,0.945,-0.732,-0.183,-0.007,86.685
516855,195732,21.788513,39.068504,46.64,-0.505,-0.108,0.963,-0.488,0.427,-0.19,86.661
516963,195732,21.788513,39.068504,46.64,-0.466,-0.106,0.974,-0.183,0.488,-0.068,86.653
517072,195732,21.788513,39.068504,46.64,-0.455,-0.09,0.939,-0.793,-0.488,-0.129,86.64
517180,195732,21.788513,39.068504,46.64,-0.413,-0.106,0.958,-0.122,-0.61,0.176,86.646
517288,195732,21.788513,39.068504,46.64,-0.106,-0.089,1.05,-0.427,-1.648,-0.129,86.647
517397,195732,21.788513,39.068504,46.64,-0.038,-0.078,1.006,-0.366,-3.174,0.054,86.65
517520,195733,21.788437,39.068565,35.74,0.02,-0.079,0.944,-0.488,-1.526,-0.129,86.634
517628,195733,21.788437,39.068565,35.74,-0.082,-0.068,0.936,-0.488,0.244,-0.19,86.624
517737,195733,21.788437,39.068565,35.74,-0.043,-0.075,1.037,-0.793,0.244,0.115,86.627
517844,195733,21.788437,39.068565,35.74,-0.023,-0.086,1.002,-0.305,-0.977,0.054,86.639
517964,195733,21.788437,39.068565,35.74,0.01,-0.08,0.997,-0.366,-1.038,-0.251,86.608
518072,195733,21.788437,39.068565,35.74,0.008,-0.064,1.008,-0.122,-0.244,0.054,86.607
518179,195733,21.788437,39.068565,35.74,0.001,-0.067,1.002,-0.549,-0.244,-0.007,86.615
518288,195733,21.788437,39.068565,35.74,0.014,-0.084,0.978,-0.366,-0.366,-0.007,86.603
518395,195733,21.788437,39.068565,35.74,0.009,-0.078,0.984,-0.183,-0.061,0.115,86.605
518517,195734,21.788425,39.068573,6.52,0.027,-0.066,0.996,-0.427,-0.427,-0.129,86.589
518625,195734,21.788425,39.068573,6.52,0.033,-0.076,0.996,-0.427,-0.427,-0.129,86.569
518732,195734,21.788425,39.068573,6.52,0.036,-0.075,1.003,-0.671,-0.366,-0.007,86.57
518839,195734,21.788425,39.068573,6.52,0.041,-0.069,0.979,0.061,-0.671,-0.251,86.562
518947,195734,21.788425,39.068573,6.52,0.062,-0.071,0.97,-0.183,-0.61,0.054,86.551
519069,195734,21.788425,39.068573,6.52,0.07,-0.067,0.985,-0.488,-0.732,-0.007,86.55
519176,195734,21.788425,39.068573,6.52,0.067,-0.064,0.995,-0.305,-1.038,-0.19,86.529
519284,195734,21.788425,39.068573,6.52,0.094,-0.073,1.022,-0.427,-0.793,-0.19,86.504
519391,195735,21.788435,39.068565,0,0.118,-0.084,0.987,-0.183,-0.793,-0.19,86.489
519499,195735,21.788435,39.068565,0,0.105,-0.071,1,-0.122,0,-0.251,86.453
519624,195735,21.788435,39.068565,0,0.083,-0.071,1.042,-1.099,-0.061,-0.251,86.42
519731,195735,21.788435,39.068565,0,0.077,-0.073,0.988,0.183,-0.427,-0.251,86.397
519840,195735,21.788435,39.068565,0,0.073,-0.086,0.982,-0.61,0.244,-0.434,86.363
519947,195735,21.788435,39.068565,0,0.086,-0.071,0.987,-0.61,-0.122,-0.373,86.311
520055,195735,21.788435,39.068565,0,0.107,-0.057,1.009,-1.099,0.488,-0.312,86.28
520168,195735,21.788435,39.068565,0,0.093,-0.077,1.018,1.526,-0.488,-0.251,86.251
520276,195735,21.788435,39.068565,0,0.087,-0.082,0.971,-0.122,-0.916,-0.495,86.215
520384,195736,21.788431,39.068569,9,0.101,-0.062,0.988,0.122,0.916,-0.495,86.156
520493,195736,21.788431,39.068569,9,0.058,-0.076,1.002,-0.671,-0.305,-0.556,86.098
520601,195736,21.788431,39.068569,9,0.084,-0.072,0.978,-0.427,-0.122,-0.556,86.045
520712,195736,21.788431,39.068569,9,0.042,-0.064,0.986,-0.183,-0.122,-0.8,85.953
520821,195736,21.788431,39.068569,9,0.085,-0.08,0.986,-1.343,-0.427,-0.617,85.896
520929,195736,21.788431,39.068569,9,0.079,-0.129,1.031,-0.977,-0.061,-0.434,85.836
521038,195736,21.788431,39.068569,9,0.042,-0.09,1.033,-1.038,0.244,-0.495,85.77
521146,195736,21.788431,39.068569,9,0.061,-0.068,1.03,0.366,-0.061,-0.556,85.7
521258,195736,21.788431,39.068569,9,0.033,-0.056,1.008,-0.305,0.061,-0.8,85.606
521368,195736,21.788431,39.068569,9,0.066,-0.079,0.926,0.427,-0.793,-0.495,85.55
521476,195737,21.788422,39.068577,14.57,0.062,-0.048,1.017,-0.488,-0.122,-0.922,85.473
521584,195737,21.788422,39.068577,14.57,-0.009,-0.072,0.954,0.793,-1.099,-0.861,85.381
521693,195737,21.788422,39.068577,14.57,0.015,-0.083,0.931,0.183,0.488,-0.678,85.306
521804,195737,21.788422,39.068577,14.57,0.004,-0.074,1.024,0.427,0.305,-0.007,85.305
521912,195737,21.788422,39.068577,14.57,0.039,-0.05,1.012,0.549,-0.732,0.237,85.332
522021,195737,21.788422,39.068577,14.57,0.057,-0.058,0.996,-0.061,0.427,0.237,85.353
522129,195737,21.788422,39.068577,14.57,0.001,-0.058,1.048,-0.854,0.183,0.237,85.382
522237,195737,21.788422,39.068577,14.57,0.028,-0.092,0.956,-0.732,-2.258,0.359,85.421
522349,195737,21.788422,39.068577,14.57,0.046,-0.062,0.999,-0.183,-0.366,0.237,85.448
522457,195738,21.788401,39.068596,18.41,0.048,-0.056,0.994,-0.366,-0.061,0.543,85.49
522566,195738,21.788401,39.068596,18.41,0.042,-0.035,0.958,-0.061,-0.122,0.298,85.53
522674,195738,21.788401,39.068596,18.41,0.057,-0.052,1.017,0.488,0.916,0.298,85.554
522782,195738,21.788401,39.068596,18.41,0.079,-0.079,0.996,-0.488,-0.366,0.42,85.58
522895,195738,21.788401,39.068596,18.41,0.056,-0.082,0.992,-2.075,-0.793,0.237,85.608
523003,195738,21.788401,39.068596,18.41,0.064,-0.071,0.992,0,-0.061,0.115,85.618
523111,195738,21.788401,39.068596,18.41,-0.001,-0.038,0.97,0.305,-1.038,0.237,85.64
523220,195738,21.788401,39.068596,18.41,0.042,-0.052,0.992,0.305,-0.366,0.237,85.665
523328,195738,21.788401,39.068596,18.41,0.021,-0.057,1.012,-0.488,0.305,-0.007,85.67
523439,195739,21.78837,39.068623,21.24,0.076,-0.117,0.879,0.854,0,0.237,85.697
523548,195739,21.78837,39.068623,21.24,0.021,-0.055,1.035,-0.732,1.16,-0.068,85.707
523656,195739,21.78837,39.068623,21.24,-0.013,-0.022,1.009,-0.977,-0.854,-0.129,85.695
523764,195739,21.78837,39.068623,21.24,0.037,-0.087,0.967,-2.014,-0.305,-0.007,85.68
523872,195739,21.78837,39.068623,21.24,-0.003,-0.144,1.016,0.305,-1.404,0.665,85.719
523982,195739,21.78837,39.068623,21.24,0.066,-0.037,0.979,0.732,-0.793,0.665,85.796
524091,195739,21.78837,39.068623,21.24,0.024,0,1.024,-1.343,-0.244,0.726,85.853
524198,195739,21.78837,39.068623,21.24,0.002,-0.042,0.987,-0.977,0.061,0.97,85.94
524306,195739,21.78837,39.068623,21.24,-0.006,-0.086,1.025,-0.183,1.953,1.092,86.052
524416,195739,21.78837,39.068623,21.24,-0.032,-0.063,1.145,-0.793,0.488,0.787,86.15
524537,195740,21.788334,39.068653,23.68,-0.019,-0.098,0.987,-0.549,-2.319,0.848,86.257
524645,195740,21.788334,39.068653,23.68,0.023,-0.098,0.909,-0.977,-0.977,0.848,86.36
524753,195740,21.788334,39.068653,23.68,-0.004,-0.058,0.927,0.977,-0.977,0.726,86.45
524860,195740,21.788334,39.068653,23.68,-0.083,0.052,1.055,-1.77,-0.488,-0.007,86.499
524967,195740,21.788334,39.068653,23.68,0.01,-0.07,0.953,0.366,1.709,0.543,86.531
525091,195740,21.788334,39.068653,23.68,-0.037,-0.073,0.97,0.244,-2.014,0.42,86.585
525198,195740,21.788334,39.068653,23.68,-0.022,-0.058,0.972,-0.549,0.427,0.176,86.63
525305,195740,21.788334,39.068653,23.68,0.022,-0.056,1.046,2.563,1.831,0.604,86.634
525414,195741,21.788292,39.068687,25.94,-0.009,-0.103,1.045,-0.671,1.465,0.665,86.738
525520,195741,21.788292,39.068687,25.94,-0.073,-0.064,1.042,-1.709,-1.709,-0.251,86.699
525644,195741,21.788292,39.068687,25.94,-0.115,-0.08,0.917,-0.122,-2.38,0.42,86.754
525751,195741,21.788292,39.068687,25.94,-0.042,-0.114,0.974,-0.793,-0.183,0.665,86.831
525859,195741,21.788292,39.068687,25.94,-0.013,-0.103,1.066,-2.38,3.418,0.298,86.882
525966,195741,21.788292,39.068687,25.94,-0.116,-0.075,1.002,-1.892,1.038,-0.129,86.88
526073,195741,21.788292,39.068687,25.94,-0.087,-0.096,0.98,-0.793,-1.526,0.298,86.892
526230,195741,21.788292,39.068687,25.94,-0.077,-0.096,1,-2.136,0.122,-0.434,86.822
526347,195741,21.788292,39.068687,25.94,-0.079,-0.104,0.961,-0.183,-0.305,-0.678,86.757
526444,195742,21.788244,39.068726,26.72,-0.066,-0.092,1.011,-0.549,1.16,-0.922,86.671
526594,195742,21.788244,39.068726,26.72,-0.1,-0.099,0.992,-0.061,0.61,-1.411,86.461
526702,195742,21.788244,39.068726,26.72,-0.092,-0.174,0.962,0.427,0.732,-2.143,86.26
526809,195742,21.788244,39.068726,26.72,-0.13,-0.104,0.946,-0.244,0.244,-2.875,85.973
526917,195742,21.788244,39.068726,26.72,-0.101,-0.216,0.942,-0.61,-0.305,-4.096,85.573
527025,195742,21.788244,39.068726,26.72,-0.187,-0.161,0.979,0.549,-0.732,-4.829,85.096
527147,195742,21.788244,39.068726,26.72,-0.201,-0.136,1.017,0.61,-1.404,-5.012,84.484
527256,195742,21.788244,39.068726,26.72,-0.213,-0.166,0.812,2.014,0.061,-5.927,83.883
527364,195742,21.788244,39.068726,26.72,-0.243,-0.138,1.016,2.808,2.258,-5.439,83.257
527472,195743,21.788197,39.068768,25.53,-0.264,-0.097,1.063,-2.686,0.671,-6.477,82.649
527581,195743,21.788197,39.068768,25.53,-0.266,-0.193,0.982,-3.54,-0.366,-7.819,81.84
527702,195743,21.788197,39.068768,25.53,-0.28,-0.267,0.94,-2.563,-3.052,-7.88,80.886
527810,195743,21.788197,39.068768,25.53,-0.254,-0.227,1.01,-0.244,-1.465,-9.406,79.961
527919,195743,21.788197,39.068768,25.53,-0.258,-0.194,1.01,-1.16,1.343,-10.749,78.833
528027,195743,21.788197,39.068768,25.53,-0.271,-0.227,0.94,1.465,1.648,-10.2,77.698
528136,195743,21.788197,39.068768,25.53,-0.296,-0.201,1,4.211,1.953,-10.444,76.6
528256,195743,21.788197,39.068768,25.53,-0.277,-0.183,1.015,-5.127,-0.549,-13.068,75.031
528364,195743,21.788197,39.068768,25.53,-0.267,-0.229,0.951,-0.916,0.427,-12.763,73.629
528473,195744,21.788153,39.068794,19.15,-0.303,-0.284,0.958,-0.427,-1.221,-13.557,72.202
528581,195744,21.788153,39.068794,19.15,-0.285,-0.238,0.878,0.183,-0.732,-14.35,70.692
528790,195744,21.788153,39.068794,19.15,-0.317,-0.285,0.996,5.188,-1.465,-15.266,67.57
528899,195744,21.788153,39.068794,19.15,-0.25,-0.122,0.896,0.732,-0.122,-16.608,65.818
529007,195744,21.788153,39.068794,19.15,-0.233,-0.216,0.89,-1.099,-0.244,-16.547,63.999
529114,195744,21.788153,39.068794,19.15,-0.225,-0.185,1.001,-0.854,-0.122,-15.143,62.362
529222,195744,21.788153,39.068794,19.15,-0.254,-0.257,1.088,1.587,-0.916,-16.425,60.642
529334,195744,21.788153,39.068794,19.15,-0.184,-0.235,0.96,3.906,0.244,-16.547,58.788
529443,195745,21.788118,39.068806,11.75,-0.144,-0.281,0.814,10.437,3.54,-15.632,57.056
529551,195745,21.788118,39.068806,11.75,-0.223,-0.082,0.955,13.733,6.042,-15.815,55.366
529658,195745,21.788118,39.068806,11.75,-0.221,0.056,1.131,5.127,0.793,-16.425,53.651
529766,195745,21.788118,39.068806,11.75,-0.141,-0.005,1.056,-1.038,-4.333,-16.914,51.818
529879,195745,21.788118,39.068806,11.75,-0.097,-0.132,0.939,-2.869,-2.502,-17.097,49.886
529986,195745,21.788118,39.068806,11.75,-0.08,-0.19,0.927,-0.305,0.732,-16.73,48.099
530094,195745,21.788118,39.068806,11.75,-0.021,-0.039,0.824,-5.676,3.418,-19.294,46.167
530202,195745,21.788118,39.068806,11.75,-0.059,-0.152,1.084,-5.676,5.249,-19.355,44.035
530309,195745,21.788118,39.068806,11.75,-0.084,-0.295,1.03,-4.822,2.075,-16.547,42.168
530420,195746,21.788094,39.068806,9.37,-0.131,-0.338,0.958,10.132,0.366,-17.036,40.276
530527,195746,21.788094,39.068806,9.37,-0.083,-0.318,1.02,11.841,-0.427,-17.585,38.358
530635,195746,21.788094,39.068806,9.37,-0.077,-0.075,0.989,14.526,-3.174,-18.073,36.531
530742,195746,21.788094,39.068806,9.37,-0.036,0.102,0.995,8.972,0.977,-22.346,34.276
530849,195746,21.788094,39.068806,9.37,-0.059,0.018,1.011,-3.723,3.723,-19.904,32.002
530963,195746,21.788094,39.068806,9.37,-0.095,-0.077,0.949,-8.606,0.732,-19.416,29.788
531070,195746,21.788094,39.068806,9.37,-0.014,-0.202,1.023,-8.057,-0.671,-24.116,27.349
531177,195746,21.788094,39.068806,9.37,-0.092,-0.218,0.884,-3.357,2.38,-21.491,24.937
531285,195746,21.788094,39.068806,9.37,-0.057,-0.353,0.882,7.324,6.775,-18.928,22.839
531393,195746,21.788094,39.068806,9.37,0.015,-0.256,0.914,1.16,10.681,-20.698,20.684
531503,195747,21.788074,39.068798,8.33,-0.062,-0.174,0.914,8.24,10.559,-20.759,18.379
531612,195747,21.788074,39.068798,8.33,-0.288,-0.064,1.009,1.465,5.92,-18.561,16.299
531718,195747,21.788074,39.068798,8.33,-0.115,-0.146,1.108,-0.671,-0.854,-18.195,14.326
531826,195747,21.788074,39.068798,8.33,0.012,-0.063,0.926,-5.737,-2.563,-19.294,12.273
531933,195747,21.788074,39.068798,8.33,-0.128,-0.105,1.012,-4.456,2.197,-17.097,10.366
